time,lat,lon,sog,cog,boat_class,tag,tag_name,heel,clew_load,pitch,rudder
2019-06-23 09:00:01+00:00,54.435330,10.183174,1.62,-0.022222222222222143,Jens-Christian,0,0,0.0,0,0.0,0.0
2019-06-23 09:00:02+00:00,54.435336,10.183179,1.45,0.03888888888888889,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:03+00:00,54.435345,10.183185,2.21,0.09444444444444444,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:04+00:00,54.435353,10.183193,2.37,0.11666666666666667,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:05+00:00,54.435365,10.183198,2.43,0.05,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:06+00:00,54.435375,10.183203,2.43,0.07777777777777778,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:07+00:00,54.435387,10.183215,3.23,0.14444444444444443,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:08+00:00,54.435395,10.183230,2.91,0.18333333333333332,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:09+00:00,54.435407,10.183243,2.58,0.18888888888888888,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:10+00:00,54.435417,10.183252,2.75,0.16111111111111112,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:11+00:00,54.435427,10.183267,2.85,0.2,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:12+00:00,54.435434,10.183278,1.56,0.2,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:13+00:00,54.435443,10.183287,2.69,0.15,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:14+00:00,54.435452,10.183299,2.32,0.17777777777777778,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:15+00:00,54.435459,10.183307,1.98,0.1388888888888889,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:16+00:00,54.435466,10.183317,2.37,0.2111111111111111,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:17+00:00,54.435471,10.183330,2.32,0.2,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:18+00:00,54.435479,10.183341,1.98,0.21666666666666667,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:19+00:00,54.435485,10.183353,2.43,0.22777777777777777,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:20+00:00,54.435493,10.183366,2.15,0.2388888888888889,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:21+00:00,54.435499,10.183377,1.83,0.22777777777777777,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:22+00:00,54.435505,10.183384,1.72,0.19444444444444445,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:23+00:00,54.435511,10.183389,1.17,0.17777777777777778,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:24+00:00,54.435515,10.183394,1.07,0.16666666666666666,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:25+00:00,54.435519,10.183395,0.92,0.07777777777777778,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:26+00:00,54.435525,10.183395,1.17,0.05,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:27+00:00,54.435529,10.183395,1.28,-0.005555555555555536,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:28+00:00,54.435535,10.183399,1.45,0.06666666666666667,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:29+00:00,54.435541,10.183405,1.28,0.12222222222222222,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:30+00:00,54.435548,10.183406,1.34,-0.005555555555555536,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:31+00:00,54.435557,10.183410,1.72,0.06666666666666667,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:32+00:00,54.435563,10.183412,1.07,0.06111111111111111,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:33+00:00,54.435568,10.183417,1.45,0.09444444444444444,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:34+00:00,54.435571,10.183416,0.7,0.03333333333333333,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:35+00:00,54.435576,10.183418,1.07,0.08888888888888889,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:36+00:00,54.435580,10.183417,0.96,0.016666666666666666,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:37+00:00,54.435585,10.183421,1.62,0.09444444444444444,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:38+00:00,54.435592,10.183425,1.34,0.08333333333333333,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:39+00:00,54.435600,10.183431,1.62,0.12222222222222222,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:40+00:00,54.435604,10.183433,0.92,0.1,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:41+00:00,54.435610,10.183434,1.17,0.06666666666666667,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:42+00:00,54.435615,10.183434,0.58,0.05555555555555555,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:43+00:00,54.435616,10.183430,0.81,-0.03333333333333344,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:44+00:00,54.435620,10.183430,1.34,0.1111111111111111,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:45+00:00,54.435624,10.183429,0.92,0.044444444444444446,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:46+00:00,54.435630,10.183431,1.17,0.07777777777777778,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:47+00:00,54.435639,10.183432,1.83,-0.011111111111111072,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:48+00:00,54.435649,10.183433,2.15,0.016666666666666666,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:49+00:00,54.435658,10.183432,1.98,-0.02777777777777768,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:50+00:00,54.435669,10.183433,2.58,0.027777777777777776,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:51+00:00,54.435680,10.183433,2.37,0.005555555555555556,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:52+00:00,54.435691,10.183431,2.69,-0.016666666666666607,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:53+00:00,54.435704,10.183436,3.66,0.05555555555555555,Jens-Christian,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:54+00:00,54.435718,10.183445,2.69,0.08888888888888889,Jens-Christian,C,C1,0.0,0,0.0,0.0
