time,lat,lon,sog,cog,boat_class,tag,tag_name,heel,clew_load,pitch,rudder
2019-06-23 09:00:01+00:00,54.435753,10.184151,2.21,0.13333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:02+00:00,54.435762,10.184155,1.98,0.08333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:03+00:00,54.435775,10.184155,2.43,0.08333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:04+00:00,54.435785,10.184163,2.58,0.1111111111111111,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:05+00:00,54.435794,10.184174,1.98,0.14444444444444443,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:06+00:00,54.435804,10.184179,1.83,0.1111111111111111,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:07+00:00,54.435809,10.184184,1.45,0.13333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:08+00:00,54.435817,10.184185,1.45,0.08888888888888889,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:09+00:00,54.435825,10.184188,1.72,0.03888888888888889,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:10+00:00,54.435834,10.184187,1.72,0.03333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:11+00:00,54.435844,10.184187,1.62,0.03333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:12+00:00,54.435854,10.184184,1.98,-0.02777777777777768,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:13+00:00,54.435863,10.184185,2.37,0.022222222222222223,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:14+00:00,54.435876,10.184186,2.85,-0.005555555555555536,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:15+00:00,54.435887,10.184190,2.47,0.03333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:16+00:00,54.435901,10.184198,2.69,0.06666666666666667,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:17+00:00,54.435912,10.184201,2.58,0.03888888888888889,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:18+00:00,54.435924,10.184205,2.32,0.05,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:19+00:00,54.435936,10.184205,2.91,0.016666666666666666,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:20+00:00,54.435948,10.184210,2.47,0.044444444444444446,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:21+00:00,54.435956,10.184217,1.88,0.07777777777777778,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:22+00:00,54.435963,10.184221,2.96,0.05555555555555555,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:23+00:00,54.435978,10.184232,3.28,0.1111111111111111,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:24+00:00,54.435989,10.184240,2.47,0.1111111111111111,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:25+00:00,54.436002,10.184249,2.96,0.12222222222222222,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:26+00:00,54.436013,10.184260,3.39,0.10555555555555556,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:27+00:00,54.436030,10.184271,3.28,0.12777777777777777,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:28+00:00,54.436043,10.184280,3.45,0.1,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:29+00:00,54.436055,10.184293,3.72,0.1388888888888889,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:30+00:00,54.436066,10.184303,2.96,0.12222222222222222,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:31+00:00,54.436081,10.184314,3.83,0.12222222222222222,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:32+00:00,54.436096,10.184327,3.83,0.12777777777777777,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:33+00:00,54.436109,10.184347,4.21,0.2,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:34+00:00,54.436123,10.184359,3.13,0.18888888888888888,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:35+00:00,54.436137,10.184364,3.13,0.08888888888888889,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:36+00:00,54.436152,10.184367,3.77,0.027777777777777776,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:37+00:00,54.436165,10.184377,2.96,0.06666666666666667,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:38+00:00,54.436179,10.184386,3.28,0.1111111111111111,Martina Carlsson,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:39+00:00,54.436197,10.184392,3.77,0.08333333333333333,Martina Carlsson,C,C1,0.0,0,0.0,0.0
