time,lat,lon,sog,cog,boat_class,tag,tag_name,heel,clew_load,pitch,rudder
2019-06-23 12:05:01+00:00,54.435214,10.182090,1.17,0.2,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:02+00:00,54.435217,10.182092,0.96,0.20555555555555555,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:03+00:00,54.435222,10.182094,1.34,0.10555555555555556,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:04+00:00,54.435229,10.182098,1.83,0.1111111111111111,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:05+00:00,54.435236,10.182101,1.17,0.08888888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:06+00:00,54.435239,10.182107,1.56,0.17777777777777778,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:07+00:00,54.435244,10.182116,1.45,0.18333333333333332,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:08+00:00,54.435247,10.182127,1.07,0.23333333333333334,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:10+00:00,54.435251,10.182142,0.53,0.29444444444444445,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:11+00:00,54.435254,10.182146,0.92,0.2777777777777778,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:12+00:00,54.435257,10.182148,0.7,0.05,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:13+00:00,54.435257,10.182149,0.43,0.05,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:14+00:00,54.435261,10.182146,1.17,-0.12222222222222223,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:15+00:00,54.435263,10.182146,0.43,-0.12222222222222223,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:16+00:00,54.435265,10.182148,0.7,-0.10555555555555562,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:17+00:00,54.435268,10.182148,0.64,-0.07222222222222219,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:18+00:00,54.435271,10.182148,0.64,-0.10000000000000009,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:19+00:00,54.435275,10.182142,0.7,-0.1499999999999999,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:20+00:00,54.435279,10.182140,0.85,-0.19999999999999996,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:21+00:00,54.435285,10.182136,1.07,-0.1777777777777778,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:22+00:00,54.435288,10.182133,0.96,-0.1611111111111112,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:23+00:00,54.435293,10.182129,1.07,-0.16666666666666674,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:24+00:00,54.435300,10.182126,1.45,-0.07222222222222219,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:25+00:00,54.435306,10.182127,1.07,-0.03888888888888897,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:26+00:00,54.435312,10.182130,1.28,0.05,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:27+00:00,54.435313,10.182131,0.64,0.005555555555555556,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:28+00:00,54.435317,10.182133,0.92,0.11666666666666667,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:29+00:00,54.435319,10.182138,0.85,0.17222222222222222,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:30+00:00,54.435323,10.182141,0.85,0.07222222222222222,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 12:05:31+00:00,54.435327,10.182141,0.64,0.016666666666666666,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:32+00:00,54.435331,10.182141,0.92,-0.005555555555555536,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:33+00:00,54.435336,10.182139,1.17,-0.061111111111111116,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:34+00:00,54.435340,10.182139,1.34,-0.005555555555555536,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:35+00:00,54.435350,10.182147,2.15,0.12222222222222222,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:36+00:00,54.435358,10.182149,1.88,0.03333333333333333,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:37+00:00,54.435368,10.182157,2.96,0.15,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:38+00:00,54.435382,10.182174,3.94,0.17222222222222222,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:39+00:00,54.435398,10.182192,4.36,0.18333333333333332,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:40+00:00,54.435417,10.182212,4.85,0.17777777777777778,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:41+00:00,54.435436,10.182233,5.39,0.18333333333333332,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:42+00:00,54.435460,10.182254,5.72,0.1388888888888889,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:43+00:00,54.435485,10.182277,5.98,0.15555555555555556,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:44+00:00,54.435511,10.182299,6.26,0.15555555555555556,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:45+00:00,54.435535,10.182328,6.36,0.18333333333333332,Mathias Berthet,A,A1,0.0,0,0.0,0.0
2019-06-23 12:05:46+00:00,54.435556,10.182353,4.91,0.18888888888888888,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:47+00:00,54.435577,10.182380,6.2,0.19444444444444445,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:48+00:00,54.435600,10.182408,5.83,0.19444444444444445,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:49+00:00,54.435622,10.182434,6.79,0.17222222222222222,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:50+00:00,54.435645,10.182453,5.17,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:51+00:00,54.435671,10.182471,5.66,0.14444444444444443,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:52+00:00,54.435694,10.182493,6.09,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:53+00:00,54.435722,10.182521,6.64,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:54+00:00,54.435749,10.182546,6.36,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:55+00:00,54.435775,10.182571,6.36,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:56+00:00,54.435801,10.182594,6.26,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:57+00:00,54.435825,10.182619,6.2,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:58+00:00,54.435847,10.182644,5.55,0.18888888888888888,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:05:59+00:00,54.435868,10.182666,5.45,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:00+00:00,54.435891,10.182692,6.2,0.18888888888888888,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:01+00:00,54.435913,10.182721,5.72,0.2,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:02+00:00,54.435933,10.182747,5.94,0.18888888888888888,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:03+00:00,54.435953,10.182765,4.47,0.18888888888888888,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:04+00:00,54.435971,10.182785,4.64,0.18888888888888888,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:05+00:00,54.435988,10.182808,4.58,0.21666666666666667,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:06+00:00,54.436005,10.182834,4.75,0.2111111111111111,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:07+00:00,54.436023,10.182863,5.28,0.2388888888888889,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:08+00:00,54.436039,10.182886,4.36,0.21666666666666667,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:09+00:00,54.436054,10.182906,3.94,0.2222222222222222,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:10+00:00,54.436068,10.182927,4.26,0.23333333333333334,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:11+00:00,54.436081,10.182947,3.77,0.23333333333333334,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:12+00:00,54.436096,10.182965,3.72,0.2,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:13+00:00,54.436111,10.182986,4.36,0.2222222222222222,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:14+00:00,54.436126,10.183006,4.32,0.20555555555555555,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 12:06:15+00:00,54.436140,10.183021,3.77,0.19444444444444445,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:16+00:00,54.436154,10.183040,3.28,0.2111111111111111,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:17+00:00,54.436167,10.183059,4.04,0.21666666666666667,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:18+00:00,54.436183,10.183071,3.56,0.15555555555555556,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:19+00:00,54.436204,10.183079,5.13,0.08888888888888889,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:20+00:00,54.436230,10.183077,6.2,0.011111111111111112,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:21+00:00,54.436263,10.183063,7.72,-0.08333333333333326,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:22+00:00,54.436299,10.183039,8.96,-0.1333333333333333,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:23+00:00,54.436336,10.182999,9.77,-0.18333333333333335,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:24+00:00,54.436379,10.182961,10.41,-0.1611111111111112,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:25+00:00,54.436421,10.182918,10.85,-0.17222222222222228,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:26+00:00,54.436463,10.182865,11.17,-0.21111111111111103,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:27+00:00,54.436503,10.182814,10.68,-0.2055555555555555,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:28+00:00,54.436542,10.182768,10.04,-0.19444444444444442,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:29+00:00,54.436583,10.182737,9.6,-0.12222222222222223,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:30+00:00,54.436624,10.182706,9.77,-0.13888888888888884,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:31+00:00,54.436665,10.182671,10.09,-0.1499999999999999,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:32+00:00,54.436707,10.182628,10.64,-0.1777777777777778,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:33+00:00,54.436748,10.182578,10.85,-0.19999999999999996,Mathias Berthet,B,B1,0.0,0,0.0,0.0
2019-06-23 12:06:34+00:00,54.436788,10.182533,10.41,-0.1777777777777778,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:35+00:00,54.436824,10.182484,9.87,-0.22222222222222232,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:36+00:00,54.436857,10.182426,10.36,-0.25,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:37+00:00,54.436888,10.182366,9.98,-0.2666666666666666,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:38+00:00,54.436917,10.182310,9.55,-0.24444444444444446,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:39+00:00,54.436946,10.182256,9.0,-0.27222222222222214,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:40+00:00,54.436972,10.182197,9.49,-0.2944444444444445,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:41+00:00,54.436996,10.182137,9.49,-0.31666666666666665,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:42+00:00,54.437022,10.182080,8.79,-0.28333333333333344,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:43+00:00,54.437049,10.182035,8.15,-0.24444444444444446,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:44+00:00,54.437075,10.181997,7.55,-0.18888888888888888,Mathias Berthet,S,S2,0.0,0,0.0,0.0
2019-06-23 12:06:45+00:00,54.437105,10.181969,7.34,-0.17222222222222228,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:46+00:00,54.437135,10.181942,7.34,-0.1611111111111112,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:47+00:00,54.437166,10.181905,7.87,-0.19444444444444442,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:48+00:00,54.437190,10.181853,8.64,-0.27222222222222214,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:49+00:00,54.437210,10.181795,8.15,-0.33333333333333326,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:50+00:00,54.437216,10.181737,7.34,-0.461111111111111,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:51+00:00,54.437211,10.181687,5.66,-0.5222222222222221,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:52+00:00,54.437204,10.181650,4.58,-0.6277777777777778,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:53+00:00,54.437190,10.181617,5.45,-0.7,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:54+00:00,54.437172,10.181587,5.55,-0.7333333333333334,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:55+00:00,54.437154,10.181556,5.39,-0.7777777777777777,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:56+00:00,54.437133,10.181530,5.45,-0.7833333333333334,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:57+00:00,54.437111,10.181503,5.66,-0.8,Mathias Berthet,G,G1,0.0,0,0.0,0.0
2019-06-23 12:06:58+00:00,54.437089,10.181474,6.09,-0.8166666666666667,Mathias Berthet,G,G1,0.0,0,0.0,0.0
