time,lat,lon,sog,cog,boat_class,tag,tag_name,heel,clew_load,pitch,rudder
2019-06-23 09:00:01+00:00,54.435410,10.182857,7.02,0.8888888888888888,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:02+00:00,54.435379,10.182874,6.53,0.9,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:03+00:00,54.435348,10.182892,6.79,0.8888888888888888,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:04+00:00,54.435315,10.182910,6.2,0.8777777777777778,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:05+00:00,54.435285,10.182923,5.83,0.9111111111111111,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:06+00:00,54.435254,10.182936,5.98,0.8944444444444445,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:07+00:00,54.435219,10.182952,6.53,0.8777777777777778,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:08+00:00,54.435193,10.182974,5.55,0.8388888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:09+00:00,54.435178,10.183003,4.91,0.7611111111111111,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:10+00:00,54.435162,10.183029,4.09,0.7444444444444445,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:11+00:00,54.435147,10.183053,3.98,0.7055555555555556,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:12+00:00,54.435131,10.183082,4.75,0.6888888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:13+00:00,54.435119,10.183106,3.28,0.6944444444444444,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:14+00:00,54.435108,10.183135,4.47,0.6444444444444445,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:15+00:00,54.435106,10.183157,2.15,0.6111111111111112,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:16+00:00,54.435112,10.183172,1.88,0.49444444444444446,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:17+00:00,54.435117,10.183181,1.07,0.45,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:18+00:00,54.435126,10.183183,1.17,0.17222222222222222,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:19+00:00,54.435130,10.183183,1.45,0.03888888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:20+00:00,54.435133,10.183191,1.45,0.08888888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:21+00:00,54.435135,10.183194,1.07,0.03888888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:22+00:00,54.435143,10.183204,2.91,0.16666666666666666,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 09:00:23+00:00,54.435156,10.183210,2.43,0.09444444444444444,Mathias Berthet,C,C1,0.0,0,0.0,0.0
