time,lat,lon,sog,cog,boat_class,tag,tag_name,heel,clew_load,pitch,rudder
2019-07-25 19:35:43+00:00,34.387476,-119.699863,7.5,-0.2777777777777777,B20725,S,S1,-3.9,142,2.1,-11.5
2019-07-25 19:35:44+00:00,34.387500,-119.699896,7.7,-0.288888888888889,B20725,S,S1,0.0,141,3.4,-1.8
2019-07-25 19:35:45+00:00,34.387523,-119.699930,7.8,-0.288888888888889,B20725,S,S1,0.0,141,1.5,-13.6
2019-07-25 19:35:46+00:00,34.387548,-119.699963,7.8,-0.28333333333333344,B20725,S,S1,-5.3,142,3.2,-7.6
2019-07-25 19:35:47+00:00,34.387573,-119.699994,7.7,-0.25555555555555554,B20725,S,S1,-2.4,142,1.3,-9.7
2019-07-25 19:35:48+00:00,34.387598,-119.700026,7.7,-0.27222222222222214,B20725,S,S1,-0.1,141,2.8,-8.8
2019-07-25 19:35:49+00:00,34.387616,-119.700060,7.7,-0.3111111111111111,B20725,S,S1,-0.8,141,3.0,-10.9
2019-07-25 19:35:50+00:00,34.387641,-119.700094,8.1,-0.2777777777777777,B20725,S,S1,-1.3,141,1.1,-13.2
2019-07-25 19:35:51+00:00,34.387664,-119.700131,8.1,-0.28333333333333344,B20725,S,S1,-1.7,141,2.1,-9.1
2019-07-25 19:35:52+00:00,34.387690,-119.700166,8.1,-0.28333333333333344,B20725,S,S1,-1.4,141,1.2,-9.2
2019-07-25 19:35:53+00:00,34.387709,-119.700203,7.9,-0.3055555555555556,B20725,S,S1,-1.2,140,1.7,-2.6
2019-07-25 19:35:54+00:00,34.387733,-119.700240,8.1,-0.2777777777777777,B20725,S,S1,-2.9,141,2.8,-7.8
2019-07-25 19:35:55+00:00,34.387758,-119.700274,7.9,-0.28333333333333344,B20725,S,S1,-1.8,140,1.5,-8.4
2019-07-25 19:35:56+00:00,34.387781,-119.700308,7.6,-0.28333333333333344,B20725,S,S1,-4.6,140,2.0,-7.7
2019-07-25 19:35:57+00:00,34.387803,-119.700340,7.6,-0.28333333333333344,B20725,S,S1,0.7,140,2.0,-1.5
2019-07-25 19:35:58+00:00,34.387825,-119.700371,7.6,-0.28333333333333344,B20725,S,S1,-0.5,140,1.6,-7.7
2019-07-25 19:35:59+00:00,34.387846,-119.700401,7.7,-0.2944444444444445,B20725,S,S1,3.5,140,1.6,-7.7
