time,lat,lon,sog,cog,boat_class,tag,tag_name,heel,clew_load,pitch,rudder
2019-06-23 14:31:22+00:00,54.436988,10.181663,1.17,0.03888888888888889,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 14:39:58+00:00,54.434918,10.197906,7.98,0.16111111111111112,Mathias Berthet,C,C1,0.0,0,0.0,0.0
2019-06-23 14:40:01+00:00,54.434984,10.197964,8.26,0.18333333333333332,Mathias Berthet,0,0,0.0,0,0.0,0.0
2019-06-23 14:40:02+00:00,54.435014,10.198001,8.36,0.18333333333333332,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:03+00:00,54.435045,10.198038,8.26,0.2,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:04+00:00,54.435075,10.198074,8.09,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:05+00:00,54.435103,10.198104,7.45,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:06+00:00,54.435131,10.198140,7.72,0.18333333333333332,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:07+00:00,54.435162,10.198164,7.06,0.14444444444444443,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:08+00:00,54.435192,10.198192,7.55,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:09+00:00,54.435222,10.198221,7.55,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:11+00:00,54.435282,10.198282,7.17,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:12+00:00,54.435311,10.198309,7.17,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:13+00:00,54.435339,10.198335,7.06,0.14444444444444443,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:14+00:00,54.435369,10.198363,7.45,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:15+00:00,54.435398,10.198388,7.17,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:16+00:00,54.435429,10.198418,8.15,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:17+00:00,54.435460,10.198447,7.6,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:18+00:00,54.435490,10.198482,7.98,0.2,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:19+00:00,54.435520,10.198517,7.45,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:20+00:00,54.435550,10.198546,7.6,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:21+00:00,54.435579,10.198575,6.9,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:22+00:00,54.435607,10.198608,7.55,0.18333333333333332,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:23+00:00,54.435635,10.198636,7.28,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:24+00:00,54.435667,10.198666,7.98,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:25+00:00,54.435697,10.198691,7.6,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:26+00:00,54.435729,10.198721,7.98,0.15,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:27+00:00,54.435760,10.198753,7.45,0.17222222222222222,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:28+00:00,54.435789,10.198786,7.34,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:29+00:00,54.435817,10.198821,7.34,0.18333333333333332,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:30+00:00,54.435849,10.198853,7.98,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:31+00:00,54.435881,10.198886,8.09,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:32+00:00,54.435911,10.198921,8.15,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:33+00:00,54.435941,10.198952,6.9,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:34+00:00,54.435966,10.198976,6.2,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:35+00:00,54.435992,10.198999,6.26,0.15,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:36+00:00,54.436017,10.199025,6.64,0.17222222222222222,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:37+00:00,54.436044,10.199053,6.36,0.15555555555555556,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:38+00:00,54.436071,10.199078,7.17,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:39+00:00,54.436099,10.199103,6.9,0.1388888888888889,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:40+00:00,54.436127,10.199131,7.34,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:41+00:00,54.436154,10.199159,7.45,0.17222222222222222,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:42+00:00,54.436183,10.199193,7.45,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:43+00:00,54.436211,10.199221,6.64,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:44+00:00,54.436240,10.199250,7.06,0.17777777777777778,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:45+00:00,54.436266,10.199276,6.53,0.1388888888888889,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:46+00:00,54.436292,10.199300,6.47,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:47+00:00,54.436317,10.199327,6.36,0.14444444444444443,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:48+00:00,54.436346,10.199349,6.79,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:49+00:00,54.436376,10.199378,7.02,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:50+00:00,54.436407,10.199402,6.9,0.15,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:51+00:00,54.436436,10.199429,7.17,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:52+00:00,54.436466,10.199455,7.17,0.14444444444444443,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:53+00:00,54.436500,10.199485,8.15,0.15,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:54+00:00,54.436531,10.199518,7.6,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:55+00:00,54.436561,10.199547,7.45,0.16111111111111112,Mathias Berthet,S,S1,0.0,0,0.0,0.0
2019-06-23 14:40:56+00:00,54.436591,10.199568,7.28,0.16666666666666666,Mathias Berthet,S,S1,0.0,0,0.0,0.0
